Compound ID,SMILES,mutagenicity
1215,O=[N+]([O-])c1cc(Cl)cc(Sc2cc(Cl)cc([N+](=O)[O-])c2O)c1O,0
5066,Cn1c(N)nc2ccccc21,1
3499,NC(=O)CN1CC(O)CC1=O,0
4326,CN1CCN(C)CC1,0
5314,c1ccc2c(OCC3CO3)nsc2c1,1
3536,CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],1
2409,CCCCCCCCCCCCCO,0
3221,OC[C@H]1O[C@@H](n2cnc3c(NC[C@H](O)COc4cccc5ccccc45)ncnc32)[C@H](O)[C@@H]1O,0
4439,CC(C)(C)c1ccc(-c2ccc(N=O)cc2)cc1,1
1504,N=c1c2ncn(C(c3ccccc3)(c3ccccc3)c3ccccc3)c2ncn1O,1
1505,O=C1c2ccccc2C(=O)c2c(O)cc(O)cc21,1
5141,CC(=O)N[C@@H](CSC(Cl)=C(Cl)Cl)C(=O)O,1
1351,O=S(=O)(Nc1cc(Cl)cc(Cl)c1)c1cccc2cccnc12,0
3047,BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,0
3780,CO[C@H]1C[C@](C)(O)Cc2cc3c(c(O)c21)C(=O)c1c(O)cc2c(c1C3=O)OC1OC2(C)[C@H](O)[C@@H](N(C)C)[C@@H]1O,1
4359,Nc1ccc2c(c1)-c1ccccc1C2,1
711,c1ccc2c(c1)Nc1ccccc1S2,0
5497,[N-]=[N+]=NC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,1
1803,O=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],1
1907,O=CNc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,1
2195,COC(=O)c1ccccc1O,0
737,c1ccc2[nH]c(-c3cscn3)nc2c1,1
3437,CS(=O)CCl,1
3720,Cc1c2ccncc2c(C)c2c1[nH]c1ccc(N)cc12,1
2579,CCOCOCC,0
2584,CC1CS1,0
5118,CCCOO,1
1321,Clc1ccc(Cl)nc1,0
2330,COc1ccccc1/C=C/C=O,0
2751,CCN1CCOCC1,1
5446,Cc1c2cc(CO)ccc2nc2c3c(ccc12)[C@H](O)[C@@H](O)C=C3,1
3541,Cc1cccnc1,0
5523,O=[N+]([O-])c1ccc2ccc3cc4c(c5ccc1c2c35)CCCC4O,1
2346,CCCCOCCOCCO,0
3839,COc1ccc2c(c1)[nH]c1c(C)nccc12,0
1468,O=C(O)c1cc(O)c(O)c(O)c1,0
3509,CCOP(=S)(OCC(C)C)SCCl,0
2276,NC(CCC(=O)O)C(=O)[O-],0
71,CCCCC(CC)COS(=O)(=O)O[Na],0
2836,CCc1ccccc1O,0
5834,[2H]C(O)[C@]12[C@H](O)C(=O)C(C)=C[C@H]1O[C@@H]1[C@H](O)C[C@@]2(C)[C@]12CO2,0
1942,ClN1C2c3ccccc3-c3ccccc3C21,1
1094,Clc1ccc(Cl)c(Cl)c1Cl,0
3184,COc1cc(O)c2c(c1)C1=C[C@H](O)[C@@H](O)C[C@]1(C)OC2=O,0
1268,Nc1ccc2c(c1)[nH]c1ccccc12,1
2369,C=CCOC(=O)C=C,0
4576,CC(C)c1cc(-c2ccccc2)cc(C(C)C)c1N,0
978,Nc1cccc(O)c1,0
2264,CCOP(C)(=O)SCCN(C(C)C)C(C)C,0
228,C[C@]12C/C(=CO)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0
1032,O=C(O)c1ccc(O)cc1,0
5569,C1CSC[NH2+]1,1
3771,CCOC(=O)CNC(=O)CCCCSc1ncnc2nc[nH]c12,0
3017,C=CC(=O)OCCBr,1
2705,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,0
5167,Cc1ccc2c(c1)/c(=N/C(=O)c1cccc([N+](=O)[O-])c1)sn2C(=O)c1cccc([N+](=O)[O-])c1,1
4589,O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1,1
2226,CCN(CC)c1ccc(N=O)c(O)c1,0
4149,O=[N+]([O-])C1CCCC1,1
1471,NC(=O)N=NC(N)=O,1
2571,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0
911,O=[N+]([O-])c1ccc2oc3ccccc3c2c1,1
17,ClCC1CO1,1
47,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0
2259,C=C(C)C(=O)OCC(CC)(COC(=O)C(=C)C)COC(=O)C(=C)C,0
5082,CCCCON(OC(C)=O)C(=O)c1cccc([N+](=O)[O-])c1,1
2083,N#[N+]c1ccc(C(=O)O)cc1,1
443,O=[N+]([O-])c1cccc2cccnc12,1
4738,N#[N+]c1ccc(CO)cc1,1
2380,CCCCOP(=O)(OCCCC)Oc1ccccc1,0
2833,C=C(C)C(=O)OCCN(C)C,1
2885,C[NH+](C)CCN(Cc1ccccc1)c1ccccc1,0
1121,O=S(=O)(O)c1ccccc1,0
4630,Cc1ccc2ccc3ccccc3c2c1C,0
4664,CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,1
848,O=C1C=Cc2ccccc2C1=O,1
2559,CN(C)CCCN,0
1755,O[C@]1c2cccc3ccc4cccc(c4c32)[C@@]1O,0
4477,Cc1ccc(N/N=C2C(=O)C=Cc3ccccc32)cc1,0
2623,COc1ccc2nc(N)sc2c1,1
5482,Cc1cccc2ccc([N+](=O)[O-])cc12,1
4183,CNc1c(C)cc2ncccc2c1N,0
1219,O=C(O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,0
1782,O=S1(=O)c2cccc3ccc4c5ccccc5cc1c4c23,1
776,Nc1ccc2cc3ccccc3cc2c1,1
5550,CC12OOC1Oc1ccccc12,1
183,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,0
5544,CCCCCN1C2c3ccccc3-c3ccccc3C21,1
3915,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)C[C@H](C)O1,1
1095,O=[N+]([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl,0
1295,Nn1[nH]nc2c3ccccc3nc-2c1=O,1
734,O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,0
3620,Cc1cc(C(=O)O)c2ncccc2c1,0
485,Cc1ccc(/N=N/c2c(O)ccc3ccccc23)c([N+](=O)[O-])c1,1
1769,O=C(C=Cc1ccccc1)c1ccc(O)cc1,0
452,C=C(C)C,0
5397,CCC/N=N/C(C)(C)OO,1
5572,NCCCCC(N)C(=O)O,1
30,C=CCN=C=S,1
789,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,1
4556,COc1ccc(C(=O)C2OC2c2ccccc2)cc1,0
4266,CCc1ccc([N+](=O)[O-])cc1,0
100,S=C(NC1CCCCC1)NC1CCCCC1,0
5576,CC/C=CC=C/C=CC=C/C=COCCC,1
2254,C[Si](C)(C)Cl,0
3026,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl,0
2714,CCc1cccc(CC)c1N,1
5577,CCOC(=O)c1[nH]c(C)c(/C(O)=C2C(=O)C(=O)N(Cc3cccnc3)C2c2ccc(Cl)cc2)c1C,1
1569,O=C(O)c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1
861,O=[N+]([O-])c1c(O)c(Cl)cc(Cl)c1Cl,0
903,Nc1ccc(Cl)cc1Cl,0
3742,CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC,0
109,C[C@H](CCC(=O)O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C,0
5760,CC(=O)C1=C(O)C2C3c4c[nH]c5cccc(c45)CC3C(C)(C)N2C1=O,0
1550,Nc1cccc2cccnc12,1
4926,COc1ccc2nc3occc3c(OC)c2c1,1
2647,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],1
2465,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0
4815,O=C(NCCCl)Nc1ncc([N+](=O)[O-])s1,1
5729,O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0
3306,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,0
5582,CC(C)(C)c1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,1
5207,COC(=O)[C@@H](N)CSCCCl,1
1780,O=C1c2ccccc2C(=O)c2cc(O)ccc21,1
5435,Cc1ccc([N+]#N)cc1,1
1886,O=C(Nc1ccc(Cl)cc1)c1csc([N+](=O)[O-])c1,1
5513,[N-]=[N+]=NCCC(c1ccccc1)c1ccccc1,1
3711,CC(=O)c1ccc2[nH]c3c(C)cc([N+](=O)[O-])c(C)c3c2c1,0
4529,CCN(CC(O)C1=CC(=O)C(=[N+]=[N-])C=C1)N=O,1
2802,Cc1cc(N(CCO)CCO)ccc1/N=N/c1ccc(N)cc1,0
809,Nc1cccc([N+](=O)[O-])c1,1
5071,CC(=O)OCN(CCCCCl)N=O,1
2268,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,0
5773,C[C@]12CCC[C@H](O1)c1c(cc3c(c1O)C(=O)c1c(O)cc(O)cc1C3=O)O2,1
5040,C=CCN1C2c3ccccc3-c3ccccc3C21,1
3169,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,1
4697,COc1ccc([C@H]2O[C@@H]2C)cc1,1
5528,NC(=O)OC1CO1,1
3226,COc1cc(N)c([N+](=O)[O-])cc1N,1
2650,CSC[C@H](NC(=O)COc1cccc2cnccc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC[C@H]1C(=O)NC(C)(C)C,0
2862,CCNNCC,0
2366,O=Cc1ccc(CO)o1,0
2722,COc1ccc(Nc2ccc(OC)cc2)cc1,0
4985,N#CCc1cn(N=O)c2ccccc12,1
2542,NCC(=O)O,0
1543,O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,1
5503,Cc1cc2c(nc1NO)[nH]c1ccccc12,1
5817,C=C(C)[C@H]1O[C@H]2CC[C@]3(C)[C@@]4(C)c5[nH]c6cc(Cl)c7c8c6c5[C@@H](OC(C)(C)[C@H]5C[C@H](C(=C)C7)[C@]85O)[C@@H]4CC[C@@]3(O)[C@]23O[C@@H]3[C@H]1O,0
4927,COc1c2ccoc2nc2c(OC)c3c(cc12)OCO3,1
1281,Nc1c(C(=O)NN=Cc2ccccc2)[nH]c2ccccc12,0
3745,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](OC(=O)/C=C/c5cccc(N(CCCl)CCCl)c5)CC[C@@]43C)[C@@H]1CCC(=O)N2,0
5832,C/C=C\C(=O)O[C@@H]1CC2OC3C=C(C)[C@@H]4O[C@@H]4[C@]3(C)[C@]1(C)C21CO1,0
5149,Cc1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1
829,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,1
2988,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2[C@H](OC(=O)[C@H]3CC[C@@H]4[C@H](C3)O[C@@]3(C[C@H](OC(=O)/C=C/c5ccccc5)[C@H](C)CO3)[C@]43CO3)O[C@H](C)[C@@H](O)[C@@H]2OC(C)=O)O[C@H](C)[C@H]1O,0
438,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1
2119,C1O[C@@H]1[C@H]1CO1,1
3109,C/C=C(C(=C/C)/c1ccc(O)cc1)c1ccc(O)cc1,0
3393,CCN(CCO[N+](=O)[O-])[N+](=O)[O-],1
925,O=C(O)c1ccccc1O,0
2890,CCNc1cc(O)ccc1C,1
4041,COc1cc(/N=N/c2ccccc2)ccc1N/N=C1C(=O)c2cc(N)ccc2C=C1S(=O)(=O)[O-],1
2142,CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,0
2741,CC1OC1C,1
2333,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1,0
3113,Cc1c([N-][N+](=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2C)cc([N+](=O)[O-])cc1[N+](=O)[O-],1
1561,Oc1ccc2ccc3c4c(ccc3c2c1)[C@](O)[C@@](O)C=C4,1
944,Nc1c(N=Nc2ccc(-c3ccc(NN=C4C=CC(=O)C=C4)cc3)cc2)c(S(=O)(=O)[O-])cc2c1C(=O)C(=NNc1ccccc1)C(S(=O)(=O)[O-])=C2,1
4666,C[C@H]1C=C(C=O)C(C=O)=C[C@]2(O)CC(C)(C)C[C@H]12,1
5168,Cc1ccc2c(c1)/c(=N/C(=O)c1ccc([N+](=O)[O-])cc1)sn2C(=O)c1ccc([N+](=O)[O-])cc1,1
12,S=C1NCCN1,0
1117,Nc1ccc2c(c1)C(=O)C(=NNc1ccc(-c3ccc(NN=C4C(=O)c5c(N)cc(S(=O)(=O)[O-])cc5C=C4S(=O)(=O)[O-])cc3)cc1)C(S(=O)(=O)[O-])=C2,1
4267,COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,1
642,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,0
3755,CC1=CC=C(C(C)C)CC1,0
3666,CCN(CC)c1ccc(/N=N/c2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,1
1168,Nc1ccc(O)c2c1C(=O)c1c(O)ccc(N)c1C2=O,1
3794,NCCc1cnc[nH]1,0
5365,COC(=O)C(/C=C(C)/C=C(C)/C=C/C=C(C)C(=O)[C@]12O[C@@H]1C(O)(CCO)NC2=O)=C/CO,1
3405,Cc1ccc2cccnc2c1,1
2313,CCOc1ccc(N=O)cc1,1
4332,CC(=O)c1cccc(/N=N/c2ccc(N)c(C(C)=O)c2C)c1C,0
3166,CC(C)OP(C)(=O)F,0
653,O=C(O)Cc1c[nH]c2ccccc12,0
429,O=NN1CCC(=O)NC1=O,1
5531,CC[N-]N=O,1
3656,Cc1ccc(C)c(C)c1C,0
4122,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(C)=N/NC(=O)c1ccccc1)C[C@@H]3OC1CC(N)C(O)C(C)O1,1
2728,CCCC[Sn](CCCC)(CCCC)O[Sn](CCCC)(CCCC)CCCC,0
4713,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1,1
4444,CC(=O)/C(=NO)C(=O)N(c1ccccc1)N(C)N=O,1
838,FC(F)(F)c1ccc(Cl)cc1,0
1087,O=[N+]([O-])c1ccc(C=Cc2ccccc2)cc1,1
3604,CCCCCCCCCCCCCCCCCC(N)=O,0
4181,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,0
1562,O=c1c2c(O)cc(O)cc2oc2c(O)ccc(O)c12,1
4017,Cc1ccc(C(C)C)c(O)c1,0
856,NC=O,0
4172,BrCc1cc2c3c(cccc3c1)-c1ccccc1-2,1
2236,Cc1ncc[nH]1,0
3237,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,0
2867,C=CCSSCCC,0
1477,c1cc[nH]c1,0
4782,Cc1ccc(C)c(NO)c1,1
693,CN(N=O)c1ccc([N+](=O)[O-])cc1,1
2552,NC(Cc1c[nH]c2ccccc12)C(=O)O,0
3710,C=CC(=C)CCC=C(C)C,0
287,CBr,1
3260,FCC(F)(F)F,0
4909,CC1(C(=O)NCc2ccccc2)CO1,1
4907,O=C(NCc1ccccc1)C1CO1,1
5483,Cc1ccc2ccc([N+](=O)[O-])cc2c1,1
3513,CN(C)CCCN1c2ccccc2CCc2ccccc21,0
5658,Cc1c2oc3c(C)ccc(C(=O)NC4C(=O)NC(C(C)C)C(=O)N5CCCC5C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC4C)c3nc-2c(C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c(N)c1=O,1
2437,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3C13CC[C@]2(O)[C@@H](O)C3,0
4294,C[C@H]1CC[C@@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,0
4467,COc1cccc(C(=O)CBr)c1,0
3830,CCCCCCCC/C=C/CCCCCCCC(N)=O,0
210,COP(=O)(OC)O/C(=CCl)c1cc(Cl)c(Cl)cc1Cl,0
2498,CC(=O)Nc1ccc(N)cc1,1
4560,Cc1cc2c(C)c3ccccc3nc2c2ccccc12,1
1212,Nc1ccc2c([nH]c3ccccc32)c1[N+](=O)[O-],1
73,OCCCl,1
2405,COCCO,0
1425,Oc1ccc(Cc2ccccc2O)cc1,0
2486,CCC(=O)Oc1ccc(/C(CC)=C(CC)c2ccc(OC(=O)CC)cc2)cc1,0
2499,C=CC(=O)OCCCCCC,0
2859,CC(=O)OCc1ccc2c(c1)OCO2,0
1370,O=[N+]([O-])c1cccc2c1c([N+](=O)[O-])cc1ccccc12,1
3158,ClC(Cl)(Cl)C1CO1,1
5470,Cc1cccc2c1cc(C)c1c3c(ccc12)C(O)C(O)C1OC31,1
2057,Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,1
3290,O=P([O-])([O-])OC(CCO)CCO,0
5859,CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,0
3407,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,0
113,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,0
4977,CCOC1=CC(=O)C(NC(C)=O)=CC1=O,1
5274,O=C1NCCN1c1nccs1,1
5538,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,1
4974,CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,1
1897,Nc1ccc(-c2ccc(N)cc2Cl)c(Cl)c1,1
2821,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,0
4725,CN1CCN(c2ccc3nc(CCc4ccc5nc(-c6ccc(N(CCCl)CCCl)cc6)[nH]c5c4)[nH]c3c2)CC1,1
4440,COc1cc([N+](=O)[O-])c(O)c(C(C)(C)C)c1,0
5235,O=C(Nc1ccc2c(c1)Cc1ccccc1-2)c1ccccc1,1
2271,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C,0
4241,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0
2801,C=C(CN(C)C)C(=O)c1ccccc1,1
1520,Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,1
3378,CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)CCCC(C)C)[C@@H]3C[C@@H]3N(N4C(=O)c5ccccc5C4=O)[C@@]32C1,1
252,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,1
350,C=CC(O)c1ccc2c(c1)OCO2,0
2638,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,0
3379,COP(=S)(OC)OC,0
457,O=[N+]([O-])c1ccc(-c2cscn2)o1,1
3048,CCC(O)OC(O)CC,0
479,Nc1cc([N+](=O)[O-])ccc1O,1
1114,O=CC=Cc1ccc([N+](=O)[O-])cc1,1
798,FC(F)(F)c1cccc(Cl)c1,0
5113,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,1
1611,ClC=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0
26,OC[C@@H]1O[C@@H](O[C@@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@@H]1O,0
2940,CC(C)(Cl)[N+](=O)[O-],1
1235,N#Cc1ccccc1[N+](=O)[O-],0
4053,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,1
3688,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,1
3106,CN(C)CCCNc1c2ccccc2nc2c([N+](=O)[O-])cccc12,1
3805,NCCc1c[nH]c2ccccc12,0
3007,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,0
2201,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,1
3426,CCCCSCC[C@H]([NH3+])C(=O)[O-],0
5043,COc1ccc(-c2oc3ccccc3c(=O)c2[N+](=O)[O-])cc1[N+](=O)[O-],1
3492,Cc1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,1
5148,Cc1cccc2c1cc1ccc3cccc4ccc2c1c34,1
2792,CNC[C@H](O)c1ccc(O)c(O)c1,0
4829,CC(Br)C(Br)CCl,1
607,CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0
5610,CN(C)CCNC(=O)c1cccc2ncc(-c3ccccc3)nc12,1
5452,Cc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,1
3254,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0
3000,CCC(C(N)=O)(C(N)=O)c1ccccc1,0
4970,CC1=C(O)C(=O)CO1,1
5251,CNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
5759,[2H]c1c([2H])c([C@@]([2H])(O)[C@H](CO)NC(=O)C(Cl)Cl)c([2H])c([2H])c1[N+](=O)[O-],0
4137,O=[N+]([O-])c1ccc(CBr)cc1,1
203,Nc1ccc2cc3ccc(N)cc3nc2c1,1
339,CC=CC=O,1
837,O=C(O)c1ccccc1[N+](=O)[O-],1
5103,CN(C)c1ccc(/N=N/c2cccc(CCl)c2)cc1,1
387,NC(=O)N(CCO)N=O,1
4125,COC1=C(OC)C(=O)/C(=C2/C(C)=C(C(=O)O)NC(c3ccc4c(n3)C(=O)C(N)=C(OC)C4=O)=C2N)C=C1,1
4446,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1
2594,CN1[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@H]1O[C@@H]21,0
2422,c1ccc(CSCc2ccccc2)cc1,0
1672,O=[N+]([O-])c1cc2c([nH]c3ccccc32)c([N+](=O)[O-])c1O,1
3276,C=CC(=O)OCCCCCC(C)C,0
4568,Cc1ccc([N+](=O)[O-])cc1[N-][N+](=O)c1cc([N+](=O)[O-])ccc1C,0
1345,Oc1ccc2ccc3[nH]c4ccc5ccccc5c4c3c2c1,1
2694,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,0
4464,CC(=O)Oc1ccc2c(CBr)cc(=O)oc2c1,0
1509,O=Cc1cccc(Cl)c1Cl,0
5340,c1ccc2c(OC[C@H]3CO3)cccc2c1,1
677,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0
2317,O=c1n(CCO)c(=O)n(CCO)c(=O)n1CCO,0
2118,CCN(N=O)c1ccccc1,0
2263,N#CCc1ccccc1,0
61,Cc1ccc(N=C=O)cc1N=C=O,1
1557,c1ccc2c(c1)[C]1O[C]1c1ccccc1-2,1
3994,COc1ccc(/C=C/c2ccc(N)cc2)cc1,1
4035,O=[N+]([O-])c1c2c(c3ccc4cccc5ccc1c3c45)CCC=C2,1
4819,O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4c5c(c1c2c34)CCCC5,1
2522,NC(CNCCCC[C@H](N)C(=O)O)C(=O)O,0
3064,Cc1c(Br)c(Br)c(Br)c(Br)c1Br,0
5313,CN(C=O)N=O,1
3130,Cc1cccc(OCC(O)CNC(C)(C)C)c1C,0
4703,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,1
3050,CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,0
5507,c1ccc2c(c1)ccc1ccc3c(c12)CCC3,1
5525,O=NSCCO,1
3320,COS(=O)(=O)OC,1
5085,CC(=O)ON(OCc1ccc(Cl)cc1)C(=O)c1ccccc1,1
5208,CC(=O)N[C@@H](CSCCCl)C(=O)O,1
733,CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,0
5253,CCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,1
4448,Cc1ccc(N=O)cc1[N+](=O)[O-],0
3259,CC(=O)C(Cl)(Cl)Cl,1
5303,O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)[C@H](O)[C@@H](O)C=C3,1
4396,Cn1c2ccccc2c2cc(N)ccc21,1
3409,CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c43,1
527,CCOC(=O)c1ccccc1C(=O)OCC,0
5788,C/C=C(\C=C(C)\C=C(C)\C=C\C=C(/C)C(=O)[C@@]12OC1[C@](O)(CCO)NC2=O)C(=O)OC,1
2457,CC(C)(C)c1ccc(O)c(O)c1,0
1971,O=C(N=c1sn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12)c1ccc([N+](=O)[O-])cc1,1
1448,ClC(Cl)c1ccccc1,1
1580,C=CCc1ccccc1N,1
803,O=C(O)C(=O)O,0
857,Oc1ccc(Nc2ccc3ccccc3c2)cc1,0
1964,[O-][n+]1c2ccccc2nc2ccccc21,1
2316,Cc1ccc(N)cc1C,0
4564,Cc1c2cccc(C)c2nc2c1ccc1ccccc12,1
4577,COc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(OC)cc2)cc1,1
1407,O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c3ccc([N+](=O)[O-])cc3c2c1,1
219,C=CC#N,1
2570,C=CC(=O)OCCCCCOC(=O)C=C,0
1288,Nc1ccc(O)c2c1C(=O)c1ccccc1C2=O,1
1115,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,0
582,O=C(O)c1ccccc1,0
3984,C/C=C/C=C/CCCCCCCO,0
43,Cc1cc(/N=N/c2c(O)ccc3ccccc23)c(S(=O)(=O)[O-])cc1Cl,1
4989,C=NO,1
3132,CC(=O)Nc1ccc(Oc2ccc(N(OC(C)=O)C(C)=O)cc2)cc1,1
1737,O=S(=O)([O-])c1ccc2cc(Oc3ccc4cc(S(=O)(=O)[O-])ccc4c3)ccc2c1,0
1498,N#Cc1cccc(C=Cc2ccc(N)cc2)c1,1
5135,COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,1
1224,Nc1cccc2nc3ccccc3c(N)c12,1
2678,CCCCCCCCCC(=O)O,0
1071,Oc1ccccc1-c1ccccc1O,0
718,CC(C)NCC(O)c1ccc2ccccc2c1,0
4258,CC(=O)Nc1ccc2ncccc2c1,1
2664,CC(=O)C1(c2ccccc2)CCNCC1,0
